ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:1902105	regulation of leukocyte differentiation	17/498	211/12060	0.0805687203791469	1.95112202363958	2.89261379084911	0.00655252386594276	0.0359118943660584	0.0255399611040282	SFRP1/VSIR/XBP1/GATA3/PRDM1/TRIB1/IL4R/ADA/CEBPB/TLR4/RUNX1/MYC/CARD11/FOS/TGFB1/LIF/JAK3	17
GO:0002429	immune response-activating cell surface receptor signaling pathway	16/498	194/12060	0.0824742268041237	1.99726742019625	2.90612413128419	0.00660613542692942	0.0359621845118087	0.0255757266460319	PRKCH/TNFRSF21/F2RL1/ITPRIPL1/GATA3/IRAK1/FOSL2/ADA/THY1/TLR4/MICB/LGALS3/CARD11/CAV1/NR4A3/NR1D1	16
GO:0000101	sulfur amino acid transport	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	SLC7A5/SLC1A4/SLC7A11	3
GO:0002689	negative regulation of leukocyte chemotaxis	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	NBL1/MICOS10-NBL1/DUSP1	3
GO:0003085	negative regulation of systemic arterial blood pressure	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	NPPB/APLN/KCNK6	3
GO:0014821	phasic smooth muscle contraction	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	KIT/EDN1/TBX3	3
GO:0032329	serine transport	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	SLC1A5/SLC38A2/SLC1A4	3
GO:0032753	positive regulation of interleukin-4 production	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	SLC7A5/GATA3/CEBPB	3
GO:0034114	regulation of heterotypic cell-cell adhesion	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	MBP/GCNT2/KLF4	3
GO:0035810	positive regulation of urine volume	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	NPPB/EDN1/NPR1	3
GO:0042415	norepinephrine metabolic process	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	GATA3/EPAS1/COMT	3
GO:0045843	negative regulation of striated muscle tissue development	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	YBX3/TWIST1/TGFB1	3
GO:0051132	NK T cell activation	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	TLR4/LGALS3/MYC	3
GO:0051409	response to nitrosative stress	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	DUSP6/GCLM/DDIT3	3
GO:0060576	intestinal epithelial cell development	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	PRDM1/KLF5/FZD5	3
GO:0061309	cardiac neural crest cell development involved in outflow tract morphogenesis	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	EDN1/TWIST1/JAG1	3
GO:0061771	response to caloric restriction	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	CHAC1/LDLR/DDIT3	3
GO:0062042	regulation of cardiac epithelial to mesenchymal transition	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	TWIST1/JAG1/TGFB2	3
GO:0072189	ureter development	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	RET/GATA3/SIX1	3
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	SFRP1/THBS1/PMAIP1	3
GO:1902746	regulation of lens fiber cell differentiation	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	SPRY1/SPRY2/SPRED3	3
GO:1903054	negative regulation of extracellular matrix organization	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	TIMP3/EMILIN1/TGFB1	3
GO:1903978	regulation of microglial cell activation	3/498	10/12060	0.3	7.26506024096386	4.11325433649805	0.0067583093379968	0.0359621845118087	0.0255757266460319	CTSC/LDLR/NR1D1	3
GO:0010469	regulation of signaling receptor activity	4/498	19/12060	0.210526315789474	5.09828788839569	3.71023844587685	0.00679059636821282	0.0359621845118087	0.0255757266460319	GPRC5A/CACNG8/LYNX1/CACNG7	4
GO:0035988	chondrocyte proliferation	4/498	19/12060	0.210526315789474	5.09828788839569	3.71023844587685	0.00679059636821282	0.0359621845118087	0.0255757266460319	CCN2/FOSL2/STC1/DDR2	4
GO:0045684	positive regulation of epidermis development	4/498	19/12060	0.210526315789474	5.09828788839569	3.71023844587685	0.00679059636821282	0.0359621845118087	0.0255757266460319	ETV4/PRKCH/SFN/FOXC1	4
GO:0046580	negative regulation of Ras protein signal transduction	4/498	19/12060	0.210526315789474	5.09828788839569	3.71023844587685	0.00679059636821282	0.0359621845118087	0.0255757266460319	SPRY4/SPRY1/SPRY2/TGFB2	4
GO:0060706	cell differentiation involved in embryonic placenta development	4/498	19/12060	0.210526315789474	5.09828788839569	3.71023844587685	0.00679059636821282	0.0359621845118087	0.0255757266460319	ST14/PRDM1/LIF/FZD5	4
GO:2001234	negative regulation of apoptotic signaling pathway	16/498	195/12060	0.0820512820512821	1.9870250231696	2.88380196843882	0.00693183197136116	0.0366643780829352	0.0260751154087427	SIAH2/KLF4/XBP1/THBS1/NRG1/UNC5B/HERPUD1/YBX3/PYCR1/LGALS3/GCLM/BID/PLAUR/CXCL12/FZD9/HMOX1	16
GO:0071466	cellular response to xenobiotic stimulus	11/498	113/12060	0.0973451327433628	2.35739417848385	3.00863572872589	0.00694839868804809	0.0367062356596513	0.0261048838434107	CYP2S1/CEBPA/KCNQ3/FUT1/EDN1/ABCC3/WNK4/ADA/NKX3-1/MYC/CYP1B1	11
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	9/498	83/12060	0.108433734939759	2.62592538830019	3.08474643029696	0.00708368361292125	0.0372816202059701	0.0265140880692599	CDH3/SPRY1/SPRY2/XBP1/SPRED3/GDF15/LRRC32/CAV2/EMILIN1	9
GO:0042303	molting cycle	9/498	83/12060	0.108433734939759	2.62592538830019	3.08474643029696	0.00708368361292125	0.0372816202059701	0.0265140880692599	CDH3/FERMT1/IGFBP5/PDGFA/EDA/LGR4/MPZL3/LHX2/TGFB2	9
GO:0042633	hair cycle	9/498	83/12060	0.108433734939759	2.62592538830019	3.08474643029696	0.00708368361292125	0.0372816202059701	0.0265140880692599	CDH3/FERMT1/IGFBP5/PDGFA/EDA/LGR4/MPZL3/LHX2/TGFB2	9
GO:0042558	pteridine-containing compound metabolic process	5/498	30/12060	0.166666666666667	4.03614457831325	3.45544590545256	0.00712794471129803	0.0373754529855701	0.026580820431436	MTHFD1L/MTHFD2/SHMT2/ALDH1L2/SPR	5
GO:0042908	xenobiotic transport	5/498	30/12060	0.166666666666667	4.03614457831325	3.45544590545256	0.00712794471129803	0.0373754529855701	0.026580820431436	ATP8B1/ABCG2/SLC7A5/ABCC3/SLC43A3	5
GO:0060674	placenta blood vessel development	5/498	30/12060	0.166666666666667	4.03614457831325	3.45544590545256	0.00712794471129803	0.0373754529855701	0.026580820431436	SPINT1/CCN1/FOSL1/FZD5/HEY1	5
GO:0048704	embryonic skeletal system morphogenesis	7/498	55/12060	0.127272727272727	3.08214676889376	3.21192531493171	0.00715692051281546	0.037388739920398	0.0265902698855705	MTHFD1L/FOXC2/IRX5/TWIST1/GSC/SIX1/RUNX2	7
GO:0061035	regulation of cartilage development	7/498	55/12060	0.127272727272727	3.08214676889376	3.21192531493171	0.00715692051281546	0.037388739920398	0.0265902698855705	CCN1/FGF18/CCN2/PKDCC/TGFB1/RUNX2/TGFB2	7
GO:0140115	export across plasma membrane	7/498	55/12060	0.127272727272727	3.08214676889376	3.21192531493171	0.00715692051281546	0.037388739920398	0.0265902698855705	SLC40A1/ABCG2/KCNE3/WNK4/SLC8A2/FXYD5/SLC8A1	7
GO:1903706	regulation of hemopoiesis	21/498	284/12060	0.073943661971831	1.7906838622094	2.79844633473707	0.00716820792671929	0.0374016457873841	0.026599448330391	SFRP1/CEBPA/VSIR/XBP1/GATA3/PRDM1/TRIB1/MEIS2/IL4R/ADA/CEBPB/TLR4/JAG1/RUNX1/MYC/CARD11/ZFP36/FOS/TGFB1/LIF/JAK3	21
GO:0006942	regulation of striated muscle contraction	8/498	69/12060	0.115942028985507	2.80775275013096	3.1252856022243	0.00731699265220732	0.03813105998853	0.027118195966929	JPH1/SCN5A/STC1/TRPV4/SLC8A1/ASPH/FKBP1C/CAV1	8
GO:0044403	biological process involved in symbiotic interaction	13/498	146/12060	0.089041095890411	2.15629641855092	2.91722983782049	0.00739738434263469	0.0384935892188416	0.027376020918931	TRIM38/SLC1A5/SLC7A1/F11R/F2RL1/TPCN1/BST2/PVR/EPHA2/LDLR/ANPEP/CAV2/CAV1	13
GO:0046661	male sex differentiation	11/498	114/12060	0.0964912280701754	2.33671528218136	2.97600680618348	0.00741378179910268	0.0384935892188416	0.027376020918931	FKBP4/SFRP1/KIT/GATA3/YBX3/LGR4/AKR1C3/NKX3-1/ZFP42/TBX3/TGFB2	11
GO:0062013	positive regulation of small molecule metabolic process	11/498	114/12060	0.0964912280701754	2.33671528218136	2.97600680618348	0.00741378179910268	0.0384935892188416	0.027376020918931	EDN1/ADM/TWIST1/ADCYAP1R1/GDF15/PRKAG2/PID1/INSIG1/PMAIP1/STARD4/NR1D1	11
GO:0015718	monocarboxylic acid transport	10/498	99/12060	0.101010101010101	2.44614822928076	2.99847545893081	0.00764394257834422	0.0395887314654392	0.0281548684532988	ATP8B1/ABCG2/THBS1/EDN1/ACSL3/ABCC3/SLC16A7/SLC16A3/SPX/SLC43A3	10
GO:0048675	axon extension	10/498	99/12060	0.101010101010101	2.44614822928076	2.99847545893081	0.00764394257834422	0.0395887314654392	0.0281548684532988	IFRD1/EDN1/PLXNA4/NTN1/LHX2/NGF/VEGFA/CXCL12/SEMA5A/SEMA7A	10
GO:0051209	release of sequestered calcium ion into cytosol	9/498	84/12060	0.107142857142857	2.59466437177281	3.04373527175422	0.00765270150911367	0.0395887314654392	0.0281548684532988	JPH1/THY1/NGF/SLC8A1/ITPR3/ASPH/FKBP1C/DDIT3/TGFB1	9
GO:1905475	regulation of protein localization to membrane	13/498	147/12060	0.0884353741496599	2.14162773543152	2.89019033363592	0.0078200027401074	0.040404934986036	0.0287353392565521	PRKCH/SFN/ACSL3/EPHA2/PKDCC/WNK4/PID1/LGALS3/NKD2/SLC7A11/FZD9/TGFB1/ITGA3	13
GO:0061458	reproductive system development	17/498	215/12060	0.0790697674418605	1.91482207901373	2.80893811731211	0.00785700057831794	0.0405467110136554	0.0288361680848498	FKBP4/SFRP1/KIT/FOXC1/KDR/GATA3/YBX3/IRX5/LGR4/TNC/AKR1C3/CEBPB/NKX3-1/VEGFA/ZFP42/TBX3/TGFB2	17
GO:0006022	aminoglycan metabolic process	7/498	56/12060	0.125	3.02710843373494	3.15545388117865	0.0078964037583986	0.0406018724159113	0.0288753979860547	PDGFB/GCNT2/FOXC1/HS3ST3B1/HS3ST3A1/B3GNT7/TGFB1	7
GO:0055117	regulation of cardiac muscle contraction	7/498	56/12060	0.125	3.02710843373494	3.15545388117865	0.0078964037583986	0.0406018724159113	0.0288753979860547	JPH1/SCN5A/STC1/SLC8A1/ASPH/FKBP1C/CAV1	7
GO:1902476	chloride transmembrane transport	7/498	56/12060	0.125	3.02710843373494	3.15545388117865	0.0078964037583986	0.0406018724159113	0.0288753979860547	CLDN4/SLC1A3/SLC12A8/GABRG3/GABRA5/KCNK2/SLC1A4	7
GO:0002703	regulation of leukocyte mediated immunity	12/498	131/12060	0.0916030534351145	2.21833900487446	2.90974957386446	0.00794078386108721	0.0407806357611767	0.0290025315991792	DDX21/KIT/F2RL1/ULBP1/BST2/GATA3/PVR/IL4R/TLR4/TGFB1/FZD5/JAK3	12
GO:0002698	negative regulation of immune effector process	8/498	70/12060	0.114285714285714	2.76764199655766	3.07813438354029	0.00797160390119011	0.0408400286821841	0.0290447708883942	BST2/PVR/IL4R/TWIST1/LGALS3/TGFB1/TGFB2/JAK3	8
GO:0098661	inorganic anion transmembrane transport	8/498	70/12060	0.114285714285714	2.76764199655766	3.07813438354029	0.00797160390119011	0.0408400286821841	0.0290447708883942	CLDN4/SLC1A3/SLC4A11/SLC12A8/GABRG3/GABRA5/KCNK2/SLC1A4	8
GO:0001523	retinoid metabolic process	6/498	43/12060	0.13953488372093	3.37909778649482	3.24341354881321	0.00800538608433356	0.040963628190281	0.0291326728686433	LRP8/LPL/CYP2S1/AKR1C3/LDLR/CYP1B1	6
GO:0030162	regulation of proteolysis	23/498	324/12060	0.0709876543209877	1.71909861668898	2.72304453636514	0.00811871221047264	0.0413949179449092	0.0294393991985185	CHAC1/MBP/SPON1/CCBE1/CEBPA/PTPN3/VSIR/XBP1/TRIB2/THBS1/HERPUD1/PRSS22/TRIB1/CTSC/TRIB3/RUNX1/LAMP3/PLK3/NKD2/TIMP3/PLAUR/ASPH/CAV1	23
GO:0001841	neural tube formation	10/498	100/12060	0.1	2.42168674698795	2.96273058980633	0.00819002722561802	0.0413949179449092	0.0294393991985185	SPINT1/MTHFD1L/SFRP1/ST14/ADM/TWIST1/LHX2/DLC1/TGFB1/TGFB2	10
GO:0006730	one-carbon metabolic process	4/498	20/12060	0.2	4.8433734939759	3.56999971541818	0.00821592167104492	0.0413949179449092	0.0294393991985185	MTHFD1L/MTHFD2/SHMT2/ALDH1L2	4
GO:0044342	type B pancreatic cell proliferation	4/498	20/12060	0.2	4.8433734939759	3.56999971541818	0.00821592167104492	0.0413949179449092	0.0294393991985185	IGFBP3/IGFBP5/NR4A3/NR1D1	4
GO:0048670	regulation of collateral sprouting	4/498	20/12060	0.2	4.8433734939759	3.56999971541818	0.00821592167104492	0.0413949179449092	0.0294393991985185	DCC/IFRD1/LPAR3/NGF	4
GO:0048846	axon extension involved in axon guidance	4/498	20/12060	0.2	4.8433734939759	3.56999971541818	0.00821592167104492	0.0413949179449092	0.0294393991985185	PLXNA4/VEGFA/CXCL12/SEMA5A	4
GO:0060343	trabecula formation	4/498	20/12060	0.2	4.8433734939759	3.56999971541818	0.00821592167104492	0.0413949179449092	0.0294393991985185	SLC40A1/SFRP1/VEGFA/HEY1	4
GO:0061318	renal filtration cell differentiation	4/498	20/12060	0.2	4.8433734939759	3.56999971541818	0.00821592167104492	0.0413949179449092	0.0294393991985185	MYO1E/FOXC2/EDN1/JAG1	4
GO:0072112	podocyte differentiation	4/498	20/12060	0.2	4.8433734939759	3.56999971541818	0.00821592167104492	0.0413949179449092	0.0294393991985185	MYO1E/FOXC2/EDN1/JAG1	4
GO:1902284	neuron projection extension involved in neuron projection guidance	4/498	20/12060	0.2	4.8433734939759	3.56999971541818	0.00821592167104492	0.0413949179449092	0.0294393991985185	PLXNA4/VEGFA/CXCL12/SEMA5A	4
GO:0034110	regulation of homotypic cell-cell adhesion	5/498	31/12060	0.161290322580645	3.9059463661096	3.36207591387635	0.00821653015313851	0.0413949179449092	0.0294393991985185	F11R/CD9/PLAUR/EMILIN1/SH2B3	5
GO:0060251	regulation of glial cell proliferation	5/498	31/12060	0.161290322580645	3.9059463661096	3.36207591387635	0.00821653015313851	0.0413949179449092	0.0294393991985185	PRKCH/SLC7A5/NTN1/ETV5/VEGFC	5
GO:1902742	apoptotic process involved in development	5/498	31/12060	0.161290322580645	3.9059463661096	3.36207591387635	0.00821653015313851	0.0413949179449092	0.0294393991985185	CCN1/FOXC1/FOXC2/FZD5/TGFB2	5
GO:0051283	negative regulation of sequestering of calcium ion	9/498	85/12060	0.105882352941176	2.56413890857548	3.00331480973235	0.00825593640014485	0.0415441070099816	0.0295455000597055	JPH1/THY1/NGF/SLC8A1/ITPR3/ASPH/FKBP1C/DDIT3/TGFB1	9
GO:0045137	development of primary sexual characteristics	14/498	165/12060	0.0848484848484849	2.05476451259584	2.83119051685122	0.00841672302017918	0.0422145056498939	0.0300222767792243	SFRP1/KIT/FOXC1/KDR/GATA3/YBX3/IRX5/AKR1C3/CEBPB/NKX3-1/ADCYAP1R1/VEGFA/ZFP42/TGFB2	14
GO:0008360	regulation of cell shape	11/498	116/12060	0.0948275862068965	2.29642708766099	2.91176304838749	0.00841720495862278	0.0422145056498939	0.0300222767792243	CDC42EP3/LPAR1/SEMA3E/KIT/FBLIM1/F11R/KDR/PLXNC1/VEGFA/PLXND1/FMNL1	11
GO:0050670	regulation of lymphocyte proliferation	12/498	132/12060	0.0909090909090909	2.20153340635268	2.88066553644435	0.00841901739269454	0.0422145056498939	0.0300222767792243	SLC7A1/TNFRSF21/VSIR/ADA/CEBPB/TLR4/LGALS3/LRRC32/CARD11/BID/RASSF5/TGFB1	12
GO:0014823	response to activity	7/498	57/12060	0.12280701754386	2.97400126823082	3.10022910120874	0.0086907482335041	0.0433719458900287	0.0308454296436195	SLC38A2/SLC7A5/FUT1/EDN1/TNS2/GCLM/FOS	7
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	7/498	57/12060	0.12280701754386	2.97400126823082	3.10022910120874	0.0086907482335041	0.0433719458900287	0.0308454296436195	CHAC1/XBP1/HERPUD1/CEBPB/TRIB3/PMAIP1/DDIT3	7
GO:0071260	cellular response to mechanical stimulus	7/498	57/12060	0.12280701754386	2.97400126823082	3.10022910120874	0.0086907482335041	0.0433719458900287	0.0308454296436195	F11R/SLC38A2/GADD45A/TLR4/PIEZO1/TGFB1/LTBR	7
GO:0071496	cellular response to external stimulus	7/498	57/12060	0.12280701754386	2.97400126823082	3.10022910120874	0.0086907482335041	0.0433719458900287	0.0308454296436195	F11R/SLC38A2/GADD45A/TLR4/PIEZO1/TGFB1/LTBR	7
GO:0043524	negative regulation of neuron apoptotic process	13/498	149/12060	0.087248322147651	2.11288105441902	2.83675355253149	0.00872229357871006	0.0434782248659085	0.0309210135402103	SEMA3E/AARS1/KDR/UNC5B/PYCR1/CEBPB/NGF/NDNF/PLXND1/SIX1/GCLM/FZD9/NR4A3	13
GO:0051091	positive regulation of DNA-binding transcription factor activity	9/498	86/12060	0.104651162790698	2.53432333987111	2.96346857758173	0.00889465261787407	0.0441380855072039	0.0313902958047709	RIPK4/KIT/PRKCH/IRAK1/RHEBL1/TLR4/CARD11/DDR2/DDIT3	9
GO:0008542	visual learning	6/498	44/12060	0.136363636363636	3.30230010952903	3.17513466158224	0.00895453706067665	0.0441380855072039	0.0313902958047709	LRRN4/KIT/MEIS2/NETO1/COMT/SLC7A11	6
GO:0048009	insulin-like growth factor receptor signaling pathway	6/498	44/12060	0.136363636363636	3.30230010952903	3.17513466158224	0.00895453706067665	0.0441380855072039	0.0313902958047709	CDH3/IGFBP3/IGFBP5/IGFBP6/NKX3-1/CRIM1	6
GO:0006883	intracellular sodium ion homeostasis	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	SCNN1A/SLC1A3/SLC8A1	3
GO:0010522	regulation of calcium ion transport into cytosol	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	ADCYAP1R1/ASPH/CAV1	3
GO:0014745	negative regulation of muscle adaptation	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	IGFBP5/KLF4/APLN	3
GO:0031272	regulation of pseudopodium assembly	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	CDC42EP3/KIT/F2RL1	3
GO:0031274	positive regulation of pseudopodium assembly	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	CDC42EP3/KIT/F2RL1	3
GO:0042448	progesterone metabolic process	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	EGR1/ADM/AKR1C3	3
GO:0045618	positive regulation of keratinocyte differentiation	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	ETV4/PRKCH/FOXC1	3
GO:0048635	negative regulation of muscle organ development	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	YBX3/TWIST1/TGFB1	3
GO:0070778	L-aspartate transmembrane transport	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	SLC1A5/SLC1A3/SLC1A4	3
GO:0075509	endocytosis involved in viral entry into host cell	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	TPCN1/CAV2/CAV1	3
GO:0097084	vascular associated smooth muscle cell development	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	RAMP2/ADM/VEGFA	3
GO:1902548	negative regulation of cellular response to vascular endothelial growth factor stimulus	3/498	11/12060	0.272727272727273	6.60460021905805	3.85939576782466	0.00901074541471914	0.0441380855072039	0.0313902958047709	SPRY2/ADGRA2/EMILIN1	3
GO:0051048	negative regulation of secretion	10/498	102/12060	0.0980392156862745	2.37420269312544	2.89251382320019	0.00937176584015961	0.0458535532802273	0.0326103088665057	F2RL1/ADRA2B/NRG1/EDN1/WNK4/ADA/SYTL4/SPX/RHBDF2/LIF	10
GO:0030166	proteoglycan biosynthetic process	8/498	72/12060	0.111111111111111	2.69076305220884	2.98627271527311	0.00941151755555673	0.0458543300103774	0.0326108612644834	CHST2/ST3GAL1/HS3ST3B1/HS3ST3A1/CHST7/B3GNT7/FOXL1/CHSY3	8
GO:0001953	negative regulation of cell-matrix adhesion	5/498	32/12060	0.15625	3.78388554216867	3.2725289067318	0.00941516299835897	0.0458543300103774	0.0326108612644834	SEMA3E/AJAP1/THBS1/JAG1/DLC1	5
GO:0050922	negative regulation of chemotaxis	5/498	32/12060	0.15625	3.78388554216867	3.2725289067318	0.00941516299835897	0.0458543300103774	0.0326108612644834	NBL1/MICOS10-NBL1/THBS1/DUSP1/SEMA5A	5
GO:0051480	regulation of cytosolic calcium ion concentration	5/498	32/12060	0.15625	3.78388554216867	3.2725289067318	0.00941516299835897	0.0458543300103774	0.0326108612644834	SLC8A2/CAV2/ASPH/FZD9/CAV1	5
GO:0048872	homeostasis of number of cells	20/498	273/12060	0.0732600732600733	1.77412948497286	2.6850175414939	0.00943854193532198	0.0459154757908668	0.0326543471591415	SLC40A1/SLC1A5/KIT/SPNS2/GATA3/EPAS1/LGR4/FOSL2/ADA/VEGFA/PMAIP1/CARD11/TRIM58/ZFP36/SLC7A11/SH2B3/TGFB1/HMOX1/TGFB2/JAK3	20
GO:0035904	aorta development	7/498	58/12060	0.120689655172414	2.9227253842958	3.04619907569966	0.00954222839459558	0.0463667042953888	0.0329752536069343	PRDM1/NKX3-1/JAG1/PLXND1/SIX1/TGFB2/HEY1	7
